"datasetstring","idstring","messageslist","directionstring","metadatadict"
"madar","madar_7745","[{""content"": ""ترجم من الدارجة للفصحى: معاياش كاتتقدم شريحة اللحم؟"", ""role"": ""user""},{""content"": ""ماذا تقدمون مع اللحم ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_11409","[{""content"": ""ترجم من الدارجة للفصحى: كتب ورقة صرح فيها ب شنو ضاع ليك."", ""role"": ""user""},{""content"": ""من فضلك حرر بلاغا بشيء مفقود ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_12715","[{""content"": ""ترجم من الدارجة للفصحى: شكرا ليك على كل النصائح. انتا ضرييف."", ""role"": ""user""},{""content"": ""شكرا لكل البقشيش الذي قدمته لي . أنت شخص عطوف جدا ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_867","[{""content"": ""ترجم من الدارجة للفصحى: فين ناوي تبقى؟"", ""role"": ""user""},{""content"": ""أين ستقيم ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_1565","[{""content"": ""ترجم من الدارجة للفصحى: علاش لا? <|assistant|> لماذا لا؟ <|user|> ترجم من الدارجة للفصحى: أنا فيا جوع أُفات لواقت ديال طياب دابا <|assistant|> أنا جائع وقد أصبح الوقت متأخرًا جدًا للطهي <|user|> ترجم من الدارجة للفصحى: الحب مقدس <|assistant|> الحب مقدس <|user|> ترجم من الدارجة للفصحى: خاسني نخاليك دابا, والاكين كانشكرك علا ناصاإح ديالك"", ""role"": ""user""},{""content"": ""يجب أن أغادر الآن، ولكن شكراً لك على كل نصائحك"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_9833","[{""content"": ""ترجم من الدارجة للفصحى: كاتباني فنّا"", ""role"": ""user""},{""content"": ""أنت تبدو رائعاً"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_10669","[{""content"": ""ترجم من الدارجة للفصحى: واش نقدر نحصل على غرفة فجهة الجبل؟"", ""role"": ""user""},{""content"": ""هل يمكن أن أخذ غرفة ناحية الجبل ؟"", ""role"": ""assistant""}]","dr_msa","null"
"flores+_few_shot","flores+_few_shot_599","[{""content"": ""ترجم من الدارجة للفصحى: النصيحة كتقول أن المسافرين لا مكيسرقوش أو يتعداو على ممتلكات الغير أو يشاركو في السوق غير القانوني أو التسول أو يستغلو الآخرين باش يحققو مكاسب خاصة بهم. <|assistant|> تفترض النصيحة أن المسافرين لا يسرقون، ولا يتعدون، أو يشاركون في السوق غير القانونية، ولا يشحذون، أو يستغلون الآخرين لصالح منفعتهم الخاصة. <|user|> ترجم من الدارجة للفصحى: غالبًا ما كيكون الوصول لهاذ الخدمات من واحد رقم هاتف مجاني كيمكن الاتصال به من معظم الهواتف بلا فلوس. <|assistant|> يتم الوصول إلى هذه الخدمات في الأغلب عن طريق رقم هاتف مجاني يمكن الاتصال به من معظم الهواتف مجاناً. <|user|> ترجم من الدارجة للفصحى: هادوك لي بوس كان تيحكم فيهم بروفينزانو فاش وقف لحرب نتاع رينا ضد الدولة اللي قتلات ناس دلمفيا المسيحية جيوفاني فلاكون و باولو بورسيلينو ف 1992."" <|assistant|> كبح بروفنزانو جماح هؤلاء الرؤساء عندما وضع حدًا للحرب التي قادتها رينا ضد الدولة وأودت بحياة صليبي المافيا جيوفاني فالكون وباولو بورسيلينو في عام 1992."" <|user|> ترجم من الدارجة للفصحى: الما تعطى للمسافرين اللي كانو تيتسناو فدرجة حرارة 90(F)."", ""role"": ""user""},{""content"": ""تم منح المسافرين الماء أثناء الانتظار في درجة حرارة تصل إلى 90 درجة فهرنهايت."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_8341","[{""content"": ""ترجم من الدارجة للفصحى: بغيت المقعد الخلفي."", ""role"": ""user""},{""content"": ""أود مقعد خلفي ."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_9551","[{""content"": ""ترجم من الدارجة للفصحى: هادشي غاريب!"", ""role"": ""user""},{""content"": ""ذلك مُفاجِئ!"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_13995","[{""content"": ""ترجم من الدارجة للفصحى: واش هادي داخلة فيها حتى الوجبات؟"", ""role"": ""user""},{""content"": ""هل هذا يشمل الوجبات ؟"", ""role"": ""assistant""}]","dr_msa","null"
"flores+_few_shot","flores+_few_shot_299","[{""content"": ""ترجم من الدارجة للفصحى: دولة الإكوادور كتفرض أنه خاص المواطنون الكوبيون توصلهوم برية دعوة قبل ميدخلو الإكوادور عن طريق المطارات الدوليّة أو نقاط الدخول الحدوديّة. <|assistant|> وتشترط دولة الإكوادور أن يتلقى المواطنون الكوبيون رسالة دعوةٍ قبل دخولهم دولة الإكوادور عن طريق المطارات الدوليّة أو نقاط الدخول الحدوديّة. <|user|> ترجم من الدارجة للفصحى: لوطيل أولا دار ضيافة (على حسب فين غتكون) غايكون فيه لويفي ولا خيط دلانترنيت، وكاع لبلايص دسكنى عندهم قهوة فيها لويفي ولا شي حاجة فيها ويفي بوبليك. <|assistant|> غالباً ما سيكون عند فندقك أو مضيفيك (إذا كنت ستنزل بدار ضيافة أو منزل خاص) شبكة wifi أو كمبيوتر متصل بالإنترنت، وجميع التجمعات فيها مقهى إنترنت أو موقع مخصص به شبكة wifi عامة. <|user|> ترجم من الدارجة للفصحى: على ود الجزء السفلي ديال الشفرة شوية مثني، باش تميل لجهة أو أخرى، كتكون الجهة اللي كتقيس الجليد من تحت حتى هي مثنية. <|assistant|> نظراً لانحناء الجزء السفلي من الشفرة قليلاً، حيث تميل إلى ناحية أو الأخرى، فإن الحافة الملامسة للجليد منحنية هي الأخرى. <|user|> ترجم من الدارجة للفصحى: دابا لليابان. اليابان كانت بلد جزري (جزيرة)، بحال بريطانيا."", ""role"": ""user""},{""content"": ""الآن بالنسبة لليابان. كانت اليابان دولةً جزريةً، تماماً مثل بريطانيا."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_6203","[{""content"": ""ترجم من الدارجة للفصحى: عيد ميلادي ليوم, والاكين كانضن غدي يكون بزاف ديال بنادام ف عوطلا ديال نيهايا أُسبوع"", ""role"": ""user""},{""content"": ""عيد ميلادي هو اليوم، لكني ظننت أن هناك المزيد من الناس في عطلة نهاية الأسبوع"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_34571","[{""content"": ""ترجم من الدارجة للفصحى: سالام"", ""role"": ""user""},{""content"": ""مرحبا"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_3441","[{""content"": ""ترجم من الدارجة للفصحى: ماكانقدرش نشوف الشاشة بشكل واضح من هنا."", ""role"": ""user""},{""content"": ""لا أستطيع أن أرى الشاشة من هنا جيدا ."", ""role"": ""assistant""}]","dr_msa","null"
"doda_multi_turns","doda_multi_turns_2669","[{""content"": ""ترجم من الدارجة للفصحى: معا لحليب?"", ""role"": ""user""},{""content"": ""مع الحليب؟"", ""role"": ""assistant""},{""content"": ""ترجم: واش عندك شي دوا?"", ""role"": ""user""},{""content"": ""هل لديك أي دواء؟"", ""role"": ""assistant""},{""content"": ""ترجم: مايمكنش ليك تحاس بلمالال"", ""role"": ""user""},{""content"": ""لا يمكن أن تشعر بالملل"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_38477","[{""content"": ""ترجم من الدارجة للفصحى: خصّني نشري موداكّيرا جديدا"", ""role"": ""user""},{""content"": ""أحتاج إلى شراء دفتر جديد"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_29375","[{""content"": ""ترجم من الدارجة للفصحى: ديما نفس الصوت?"", ""role"": ""user""},{""content"": ""هل هي دائمًا نفس الصوت؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_15505","[{""content"": ""ترجم من الدارجة للفصحى: كيتشوب إضافي و بزاف من نكهات، عافاك."", ""role"": ""user""},{""content"": ""المزيد من الكاتشب والمقبلات ، من فضلك ."", ""role"": ""assistant""}]","dr_msa","null"
"madar_few_shot","madar_few_shot_1079","[{""content"": ""ترجم من الدارجة للفصحى: عندي التهاب مهبلي. <|assistant|> أعاني من علة مهبلية . <|user|> ترجم من الدارجة للفصحى: كتوبا و بروشيرات. <|assistant|> الكتب والكتيبات . <|user|> ترجم من الدارجة للفصحى: سير نيشان، من بعد دور على اليمين. <|assistant|> إنها إلى الأمام مباشرة , بعد ذلك استدر إلى اليمين . <|user|> ترجم من الدارجة للفصحى: واش كاين شي تخفيض للسياح؟"", ""role"": ""user""},{""content"": ""هل يوجد أي خصم للسائحين ؟"", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_17477","[{""content"": ""ترجم من الدارجة للفصحى: دابا نشوفو معا هادشي!"", ""role"": ""user""},{""content"": ""سنرى بشأن ذلك!"", ""role"": ""assistant""}]","dr_msa","null"
"doda_few_shot","doda_few_shot_3365","[{""content"": ""ترجم من الدارجة للفصحى: ماعجبنيش هاد اللون <|assistant|> لم يعجبني هذا اللون <|user|> ترجم من الدارجة للفصحى: أصلان, لباطّ كاياكل كول نهار! <|assistant|> في النهاية، البط يأكل كل يوم! <|user|> ترجم من الدارجة للفصحى: واش واخا نجرّبها <|assistant|> هل يمكنني تجربته <|user|> ترجم من الدارجة للفصحى: مزيان."", ""role"": ""user""},{""content"": ""جيد."", ""role"": ""assistant""}]","dr_msa","null"
"doda","doda_4103","[{""content"": ""ترجم من الدارجة للفصحى: كانقتاراح نعتيو لهاد لماجموعا لبياد, أُ لمجموعا لوخرا لقهوي"", ""role"": ""user""},{""content"": ""أقترح أن نعطي هذه المجموعة الأبيض، والبني لهذه المجموعة الأخرى"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_10811","[{""content"": ""ترجم من الدارجة للفصحى: جيت نزور واحد الصديق ف اليابان."", ""role"": ""user""},{""content"": ""جئت لمشاهدة صديق ياباني لي ."", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_4779","[{""content"": ""ترجم من الدارجة للفصحى: واش عندك شي ديسير طري؟"", ""role"": ""user""},{""content"": ""هل لديكم فواكه طازجة ؟"", ""role"": ""assistant""}]","dr_msa","null"
"madar","madar_6545","[{""content"": ""ترجم من الدارجة للفصحى: واش كاينة شي حاجة بغيتي تحيدها؟"", ""role"": ""user""},{""content"": ""هل تريد أن تترك أي شيء ؟"", ""role"": ""assistant""}]","dr_msa","null"
