"dataset string","id string","messages list","direction string","metadata dict"
"madar","madar_10138","[{""content"": ""ترجم من الفصحى للدارجة: أين أستطيع أن أشتري طوابع ؟"", ""role"": ""user""},{""content"": ""فين نقدر نشري التنابر؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3792","[{""content"": ""ترجم من الفصحى للدارجة: أريد جواز سفري ."", ""role"": ""user""},{""content"": ""محتاج لجواز السفر ديالي."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_32938","[{""content"": ""ترجم من الفصحى للدارجة: يا للارتياح!"", ""role"": ""user""},{""content"": ""الله علا راحا"", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1218","[{""content"": ""ترجم من الفصحى للدارجة: التالي من فضلك . جواز سفرك ، وبطاقة الهبوط , وإيصال الجمارك , من فضلك . <|assistant|> للي موراه، عفاك. الباسبور، ورقة الوصول و الديكلاراسيو ديال الديوانا، عفاك. <|user|> ترجم من الفصحى للدارجة: الرقم هو اثنان اثنان ثلاثة واحد واحد واحد واحد . <|assistant|> راه جوج جوج تلاتة واحد واحد واحد واحد . <|user|> ترجم من الفصحى للدارجة: يروقني مشاهدة برامج الرياضة على شاشة التليفزيون . <|assistant|> كيعجبني نشوف البرامج الرياضية فالتلفزة. <|user|> ترجم من الفصحى للدارجة: كم السعر لفردين ؟"", ""role"": ""user""},{""content"": ""بشحال لجوج ديال الناس؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_1838","[{""content"": ""ترجم من الفصحى للدارجة: أي نوع من الطعام تفضل ؟"", ""role"": ""user""},{""content"": ""اشمن نوع دالطبخ كيعجبك؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_40366","[{""content"": ""ترجم من الفصحى للدارجة: ما الذي حدث؟"", ""role"": ""user""},{""content"": ""أش وقع?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_14766","[{""content"": ""ترجم من الفصحى للدارجة: هدية لوالدتي ."", ""role"": ""user""},{""content"": ""هدية لماما."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_28612","[{""content"": ""ترجم من الفصحى للدارجة: فضلاً لا ترسلهم متأخراً مساء الأربعاء"", ""role"": ""user""},{""content"": ""داكشي علاش عافاك ماتصيفتهومش فوقت معطل نهار لاربع بلعشيا"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_6972","[{""content"": ""ترجم من الفصحى للدارجة: يقال إن تاريخ وتقاليد وثقافة أمة ما تبدو في عطلاتها القومية ."", ""role"": ""user""},{""content"": ""كيقولو باللي التاريخ الوطني، التقاليد و الثقافة ديال الأمة كيبانو فأيام العطل ديالها."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_30652","[{""content"": ""ترجم من الفصحى للدارجة: الكتب غالية."", ""role"": ""user""},{""content"": ""لكتوبا غاليين."", ""role"": ""assistant""}]","msa_dr","null"
"flores+_few_shot","flores+_few_shot_340","[{""content"": ""ترجم من الفصحى للدارجة: لذا إذا كنت واقفاً إلى جانب الشّاطئ، فسوف تتّمكن من رؤية أي حصى أو موادٍ لزجةٍ موجودةٍ في الأسفل. <|assistant|> إذا كنت واقف على الخط الساحلي غادي تقدر تشوف واش لحجر هاداك ولا شي مادة لزجة. <|user|> ترجم من الفصحى للدارجة: من الممكن أن يكون الناتج المحلي الإجمالي للصين أكبر من الولايات المتحدة في غضون عقدين. <|assistant|> ممكن يولي الناتج المحلي الإجمالي للصين كبر من ديال امريكا ف عشرين عام. <|user|> ترجم من الفصحى للدارجة: أنماط التفكير التجميعي هي أساليب لحل المشاكل تجمع أفكار أو مجالات مختلفة لإيجاد حل. <|assistant|> أنماط التفكير التجميعي هي أساليب لحل المشاكل تجمع أفكار أو مجالات مختلفة باش يتلقا الحل. <|user|> ترجم من الفصحى للدارجة: يوجد كهف ضئيل بالقرب من القمة يجب المرور خلاله، إنه منخفض جداً وضيّق إلى حد كبير."", ""role"": ""user""},{""content"": ""كاين ةاحد لغار خاص تدوز منو باش توصل للقمة، نازل شوية ومزير."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_19486","[{""content"": ""ترجم من الفصحى للدارجة: فقط اليد من فضلك."", ""role"": ""user""},{""content"": ""عافاك غير لياد."", ""role"": ""assistant""}]","msa_dr","null"
"flores+","flores+_2998","[{""content"": ""ترجم من الفصحى للدارجة: ولا يشمل أي تحالف لشركات الطيران المعابر الثلاثة على المحيط في نصف الكرة الجنوبي (ولا يغطي سكاي تيم أي من المعابر)."", ""role"": ""user""},{""content"": ""حتا شي تحالف من شركات الطيران مكيدوز على كاع معابر المحيط الثلاثة اللي فنصف الكرة الأرضية الجنوبي (سكاي تيم مكتدوز من حتا شي ولحد فيهم)."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_2640","[{""content"": ""ترجم من الفصحى للدارجة: سنتصل بك فور عثورنا عليها ."", ""role"": ""user""},{""content"": ""غادي نتصلوا بيك منين نلقاوه."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_13258","[{""content"": ""ترجم من الفصحى للدارجة: سيارة صغيرة ، ويفضل أن تكون سيارة يابانية ."", ""role"": ""user""},{""content"": ""طوموبيلة صغيرة، ومن الأحسن تكون طوموبيلة يابانية."", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_3616","[{""content"": ""ترجم من الفصحى للدارجة: هل لديك رقم سيارة أجرة؟"", ""role"": ""user""},{""content"": ""عندك النمرا ديال شي تاشي?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15402","[{""content"": ""ترجم من الفصحى للدارجة: هل يسعني استئجار مرشد اليوم ؟"", ""role"": ""user""},{""content"": ""واش نقدر نستأجر شي مرشد سياحي للنهار كله؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_41776","[{""content"": ""ترجم من الفصحى للدارجة: ليس عندي ثلج"", ""role"": ""user""},{""content"": ""ماعنديش التلج"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_29098","[{""content"": ""ترجم من الفصحى للدارجة: هذه هي المرة الأولى التي أراك فيها"", ""role"": ""user""},{""content"": ""هادي أول مرا نشوفاك فيها"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_8026","[{""content"": ""ترجم من الفصحى للدارجة: ذاك هو الرجل ."", ""role"": ""user""},{""content"": ""هادا هو الراجل."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_966","[{""content"": ""ترجم من الفصحى للدارجة: هل هو جلد حقيقي ؟"", ""role"": ""user""},{""content"": ""واش هاد الجلد حقيقي؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_2002","[{""content"": ""ترجم من الفصحى للدارجة: ألا يعمل صفير الذئب بشكل أفضل؟"", ""role"": ""user""},{""content"": ""واش ماغاديش تخدم سفارا ديال ديءب حسان?"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_15226","[{""content"": ""ترجم من الفصحى للدارجة: أريد قلم حبر من فضلك ."", ""role"": ""user""},{""content"": ""بغيت قلم دالريشة، عافاك."", ""role"": ""assistant""}]","msa_dr","null"
"madar_few_shot","madar_few_shot_1808","[{""content"": ""ترجم من الفصحى للدارجة: من فضلك , اتصل بي في الساعة السادسة من صباح الغد . حجرة رقم أربعة عشر . <|assistant|> عافاك اتصل بيا غدا مع الستة د الصباح. الغرفة رقم ربعة عشرين. <|user|> ترجم من الفصحى للدارجة: بيض مقلي وبيض أملت مع لحم خنزير مملح من فضلك . <|assistant|> بيض مقلي، مع لحم الخنزير المقدد، عافاك. <|user|> ترجم من الفصحى للدارجة: يجب أن أذهب الآن . <|assistant|> سمح ليا مايوصلش قبل غدا. <|user|> ترجم من الفصحى للدارجة: ألم تتناول شيئاً فيما بينهما ؟"", ""role"": ""user""},{""content"": ""ماعندك والو فالوسط؟"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_18514","[{""content"": ""ترجم من الفصحى للدارجة: أخذتهم إلى المسجد"", ""role"": ""user""},{""content"": ""الديتهوم ل الجامع"", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_4534","[{""content"": ""ترجم من الفصحى للدارجة: هل أنا أزعجك؟ <|assistant|> واش أنا مبرزطك? <|user|> ترجم من الفصحى للدارجة: أنا أحبك <|assistant|> كانحبّك <|user|> ترجم من الفصحى للدارجة: أين الخزانة <|assistant|> فيناهووّا لپّلاكار <|user|> ترجم من الفصحى للدارجة: أحب أن آتي إلى هذه الحديقة أيضًا"", ""role"": ""user""},{""content"": ""عزيز عليا نجي لهاد لحاديقا, تاهيا"", ""role"": ""assistant""}]","msa_dr","null"
"doda","doda_17068","[{""content"": ""ترجم من الفصحى للدارجة: هذا كرسي"", ""role"": ""user""},{""content"": ""هادا كورسي"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_14982","[{""content"": ""ترجم من الفصحى للدارجة: سأغادر في السابعة صباحاً غداً ."", ""role"": ""user""},{""content"": ""غادي نمشي ديال غدا معا السبعا ديال الصباح."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7488","[{""content"": ""ترجم من الفصحى للدارجة: هل لديك أية بطاقات صرف فيها ؟"", ""role"": ""user""},{""content"": ""واش عندك شي بطاقات نقدية فيه؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_6710","[{""content"": ""ترجم من الفصحى للدارجة: هلا أريتني ذلك ؟"", ""role"": ""user""},{""content"": ""واش يمكن توريني هاداك؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_1120","[{""content"": ""ترجم من الفصحى للدارجة: هل البحر مضطرب هذه الليلة ؟"", ""role"": ""user""},{""content"": ""البحر هايج هاد الليلة؟"", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_7730","[{""content"": ""ترجم من الفصحى للدارجة: الشخص الذي في مكتب الاستقبال فظّ للغاية ."", ""role"": ""user""},{""content"": ""داك الولد لي فمكتب الاستقبال باسل."", ""role"": ""assistant""}]","msa_dr","null"
"madar","madar_3664","[{""content"": ""ترجم من الفصحى للدارجة: لقد تركت جواز سفري في سيارة الأجرة ."", ""role"": ""user""},{""content"": ""خليت جواز السفر ديالي فالطاكسي."", ""role"": ""assistant""}]","msa_dr","null"
"doda_few_shot","doda_few_shot_5032","[{""content"": ""ترجم من الفصحى للدارجة: يمكنك أن تكون متأكداً <|assistant|> كون علا ياقين <|user|> ترجم من الفصحى للدارجة: شاهد برنامج طبخ <|assistant|> تفرّج ف برناماج ديال الطابخ <|user|> ترجم من الفصحى للدارجة: نعم، أعتقد أنه سيكون من الحكمة أن نعيد تتبع خطواتنا <|assistant|> أه, كانضن غادي يكون من لحيكما نتابعو لخوتووات ديالنا <|user|> ترجم من الفصحى للدارجة: أنا أستمع إلى الراديو"", ""role"": ""user""},{""content"": ""كانسمع لرّاديو"", ""role"": ""assistant""}]","msa_dr","null"
